num_ret               	qtest.1	1000
num_rel               	qtest.1	17
num_rel_ret           	qtest.1	10
map                   	qtest.1	0.0965
Rprec                 	qtest.1	0.1176
bpref                 	qtest.1	0.0727
recip_rank            	qtest.1	0.2500
iprec_at_recall_0.00  	qtest.1	0.2500
iprec_at_recall_0.10  	qtest.1	0.2500
iprec_at_recall_0.20  	qtest.1	0.2500
iprec_at_recall_0.30  	qtest.1	0.2500
iprec_at_recall_0.40  	qtest.1	0.2500
iprec_at_recall_0.50  	qtest.1	0.0874
iprec_at_recall_0.60  	qtest.1	0.0000
iprec_at_recall_0.70  	qtest.1	0.0000
iprec_at_recall_0.80  	qtest.1	0.0000
iprec_at_recall_0.90  	qtest.1	0.0000
iprec_at_recall_1.00  	qtest.1	0.0000
P_5                   	qtest.1	0.2000
P_10                  	qtest.1	0.1000
P_15                  	qtest.1	0.1333
P_20                  	qtest.1	0.1000
P_30                  	qtest.1	0.2333
P_100                 	qtest.1	0.0800
P_200                 	qtest.1	0.0450
P_500                 	qtest.1	0.0200
P_1000                	qtest.1	0.0100
num_ret               	qtest.10	1000
num_rel               	qtest.10	3
num_rel_ret           	qtest.10	3
map                   	qtest.10	0.0184
Rprec                 	qtest.10	0.0000
bpref                 	qtest.10	0.0000
recip_rank            	qtest.10	0.0455
iprec_at_recall_0.00  	qtest.10	0.0455
iprec_at_recall_0.10  	qtest.10	0.0455
iprec_at_recall_0.20  	qtest.10	0.0455
iprec_at_recall_0.30  	qtest.10	0.0455
iprec_at_recall_0.40  	qtest.10	0.0051
iprec_at_recall_0.50  	qtest.10	0.0051
iprec_at_recall_0.60  	qtest.10	0.0051
iprec_at_recall_0.70  	qtest.10	0.0051
iprec_at_recall_0.80  	qtest.10	0.0051
iprec_at_recall_0.90  	qtest.10	0.0051
iprec_at_recall_1.00  	qtest.10	0.0051
P_5                   	qtest.10	0.0000
P_10                  	qtest.10	0.0000
P_15                  	qtest.10	0.0000
P_20                  	qtest.10	0.0000
P_30                  	qtest.10	0.0333
P_100                 	qtest.10	0.0100
P_200                 	qtest.10	0.0050
P_500                 	qtest.10	0.0040
P_1000                	qtest.10	0.0030
num_ret               	qtest.11	1000
num_rel               	qtest.11	16
num_rel_ret           	qtest.11	16
map                   	qtest.11	0.0840
Rprec                 	qtest.11	0.0625
bpref                 	qtest.11	0.0625
recip_rank            	qtest.11	1.0000
iprec_at_recall_0.00  	qtest.11	1.0000
iprec_at_recall_0.10  	qtest.11	0.0909
iprec_at_recall_0.20  	qtest.11	0.0283
iprec_at_recall_0.30  	qtest.11	0.0283
iprec_at_recall_0.40  	qtest.11	0.0276
iprec_at_recall_0.50  	qtest.11	0.0179
iprec_at_recall_0.60  	qtest.11	0.0179
iprec_at_recall_0.70  	qtest.11	0.0179
iprec_at_recall_0.80  	qtest.11	0.0179
iprec_at_recall_0.90  	qtest.11	0.0179
iprec_at_recall_1.00  	qtest.11	0.0179
P_5                   	qtest.11	0.2000
P_10                  	qtest.11	0.1000
P_15                  	qtest.11	0.0667
P_20                  	qtest.11	0.0500
P_30                  	qtest.11	0.0667
P_100                 	qtest.11	0.0200
P_200                 	qtest.11	0.0150
P_500                 	qtest.11	0.0140
P_1000                	qtest.11	0.0160
num_ret               	qtest.12	1000
num_rel               	qtest.12	7
num_rel_ret           	qtest.12	5
map                   	qtest.12	0.0308
Rprec                 	qtest.12	0.0000
bpref                 	qtest.12	0.0000
recip_rank            	qtest.12	0.0385
iprec_at_recall_0.00  	qtest.12	0.0741
iprec_at_recall_0.10  	qtest.12	0.0741
iprec_at_recall_0.20  	qtest.12	0.0741
iprec_at_recall_0.30  	qtest.12	0.0625
iprec_at_recall_0.40  	qtest.12	0.0625
iprec_at_recall_0.50  	qtest.12	0.0348
iprec_at_recall_0.60  	qtest.12	0.0058
iprec_at_recall_0.70  	qtest.12	0.0058
iprec_at_recall_0.80  	qtest.12	0.0000
iprec_at_recall_0.90  	qtest.12	0.0000
iprec_at_recall_1.00  	qtest.12	0.0000
P_5                   	qtest.12	0.0000
P_10                  	qtest.12	0.0000
P_15                  	qtest.12	0.0000
P_20                  	qtest.12	0.0000
P_30                  	qtest.12	0.0667
P_100                 	qtest.12	0.0300
P_200                 	qtest.12	0.0200
P_500                 	qtest.12	0.0080
P_1000                	qtest.12	0.0050
num_ret               	qtest.13	1000
num_rel               	qtest.13	58
num_rel_ret           	qtest.13	55
map                   	qtest.13	0.4886
Rprec                 	qtest.13	0.4310
bpref                 	qtest.13	0.6883
recip_rank            	qtest.13	1.0000
iprec_at_recall_0.00  	qtest.13	1.0000
iprec_at_recall_0.10  	qtest.13	1.0000
iprec_at_recall_0.20  	qtest.13	1.0000
iprec_at_recall_0.30  	qtest.13	0.5429
iprec_at_recall_0.40  	qtest.13	0.5000
iprec_at_recall_0.50  	qtest.13	0.4583
iprec_at_recall_0.60  	qtest.13	0.4512
iprec_at_recall_0.70  	qtest.13	0.2971
iprec_at_recall_0.80  	qtest.13	0.1478
iprec_at_recall_0.90  	qtest.13	0.0755
iprec_at_recall_1.00  	qtest.13	0.0000
P_5                   	qtest.13	1.0000
P_10                  	qtest.13	1.0000
P_15                  	qtest.13	0.8667
P_20                  	qtest.13	0.7000
P_30                  	qtest.13	0.5333
P_100                 	qtest.13	0.3700
P_200                 	qtest.13	0.2250
P_500                 	qtest.13	0.0960
P_1000                	qtest.13	0.0550
num_ret               	qtest.14	1000
num_rel               	qtest.14	23
num_rel_ret           	qtest.14	23
map                   	qtest.14	0.5361
Rprec                 	qtest.14	0.6522
bpref                 	qtest.14	0.5936
recip_rank            	qtest.14	0.5000
iprec_at_recall_0.00  	qtest.14	0.8667
iprec_at_recall_0.10  	qtest.14	0.8667
iprec_at_recall_0.20  	qtest.14	0.8667
iprec_at_recall_0.30  	qtest.14	0.8667
iprec_at_recall_0.40  	qtest.14	0.8667
iprec_at_recall_0.50  	qtest.14	0.8667
iprec_at_recall_0.60  	qtest.14	0.7778
iprec_at_recall_0.70  	qtest.14	0.1684
iprec_at_recall_0.80  	qtest.14	0.1010
iprec_at_recall_0.90  	qtest.14	0.0925
iprec_at_recall_1.00  	qtest.14	0.0477
P_5                   	qtest.14	0.8000
P_10                  	qtest.14	0.8000
P_15                  	qtest.14	0.8667
P_20                  	qtest.14	0.7000
P_30                  	qtest.14	0.5000
P_100                 	qtest.14	0.1600
P_200                 	qtest.14	0.1000
P_500                 	qtest.14	0.0460
P_1000                	qtest.14	0.0230
num_ret               	qtest.15	1000
num_rel               	qtest.15	58
num_rel_ret           	qtest.15	56
map                   	qtest.15	0.4851
Rprec                 	qtest.15	0.5000
bpref                 	qtest.15	0.7570
recip_rank            	qtest.15	1.0000
iprec_at_recall_0.00  	qtest.15	1.0000
iprec_at_recall_0.10  	qtest.15	0.7037
